13 05 000 000;3/17;Declarant;;N;A;A;A;A;A;A;A;A;A;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;A;A;A;A;A;A;A;A;A;1x;;;;;;
13 05 016 000;;Name;an..70;N;;;;A;A;A;A;A;A;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;A;A;A;A;A;A;A;A;A;1x;;;;;;
13 05 017 000;3/18;Identification number;an..17;N;A;A;A;A;A;A;A;A;A;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;A;A;A;A;A;A;A;A;A;1x;;;;;;
13 05 018 000;;Address;;N;;;;A;A;A;A;A;A;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;A;A;A;A;A;A;A;A;A;1x;;;;;;
13 05 018 019;;Street and number;an..70;N;;;;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;;;;;;;
13 05 018 023;;Street;an..70;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;;;;;;;;;;
13 05 018 024;;Street additional line;an..70;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;;;;;;;;;;
13 05 018 025;;Number;an..35;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;;;;;;;;;;
13 05 018 026;;P.O. box;an..70;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;;;;;;;;;;
13 05 018 027;;Sub-division;an..35;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;;;;;;;;;;
13 05 018 020;;Country;a2;N;;;;A;A;A;A;A;A;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;A;A;A;A;A;A;A;A;A;;;;;;;
13 05 018 021;;Postcode;an..17;N;;;;A;A;A;A;A;A;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;A;A;A;A;A;A;A;A;A;;;;;;;
13 05 018 022;;City;an..35;N;;;;A;A;A;A;A;A;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;A;A;A;A;A;A;A;A;A;;;;;;;
13 05 029 000;;Communication;;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;;;;9x;;;;;;
13 05 029 015;;Identifier;an..512;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;;;;;;;;;;
13 05 029 002;;Type;an..3;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;;;;;;;;;;
13 05 074 000;;Contact person;;N;C;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;C;C;C;C;C;C;C;;9x;;;;;;
13 05 074 016;;Name;an..70;N;A;A;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;;;;;;;
13 05 074 075;;Phone number;an..35;N;A;A;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;;;;;;;
13 05 074 076;;E-mail address;an..256;N;A;A;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;;;;;;;
13 06 000 000;3/19;Representative;;N;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;A;A;A;A;A;A;A;A;A;1x;;;;;;
13 06 016 000;;Name;an..70;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;;;;1x;;;;;;
13 06 017 000;3/20;Identification number;an..17;N;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;A;A;A;A;A;A;A;A;A;1x;;;;;;
13 06 030 000;3/21;Status;n1;Y;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;A;A;A;A;A;A;A;A;A;1x;;;;;;
13 06 018 000;;Address;;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;;A;A;;;;;;;;;;1x;;;;;;
13 06 018 023;;Street;an..70;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;;A;A;;;;;;;;;;;;;;;;
13 06 018 024;;Street additional line;an..70;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;;A;A;;;;;;;;;;;;;;;;
13 06 018 025;;Number;an..35;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;;A;A;;;;;;;;;;;;;;;;
13 06 018 026;;P.O. box;an..70;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;;A;A;;;;;;;;;;;;;;;;
13 06 018 027;;Sub-division;an..35;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;;A;A;;;;;;;;;;;;;;;;
13 06 018 020;;Country;a2;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;;A;A;;;;;;;;;;;;;;;;
13 06 018 021;;Postcode;an..17;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;;A;A;;;;;;;;;;;;;;;;
13 06 018 022;;City;an..35;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;;A;A;;;;;;;;;;;;;;;;
13 06 029 000;;Communication;;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;;;;;;;;;;
13 06 029 015;;Identifier;an..512;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;;;;;;;;;;
13 06 029 002;;Type;an..3;Y;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;;;;;;;;;;
13 06 074 000;;Contact person;;N;C;C;C;C;C;C;C;C;;C;C;C;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;C;C;C;C;C;C;C;;9x;;;;;;
13 06 074 016;;Name;an..70;N;A;A;A;A;A;A;A;A;;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;;;;;;;
13 06 074 075;;Phone number;an..35;N;A;A;A;A;A;A;A;A;;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;;;;;;;
13 06 074 076;;E-mail address;an..256;N;A;A;A;A;A;A;A;A;;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;;;;;;;
13 07 000 000;3/22;Holder of the transit procedure;;N;;;;;;;;;;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1x;;;;;;
13 07 016 000;;Name;an..70;N;;;;;;;;;;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1x;;;;;;
13 07 017 000;3/23;Identification number;an..17;N;;;;;;;;;;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1x;;;;;;
13 07 078 000;NEW;TIR Holder identification number;an..17;N;;;;;;;;;;A;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1x;;;;;;
13 07 018 000;;Address;;N;;;;;;;;;;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1x;;;;;;
13 07 018 019;;Street and number;an..70;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13 07 018 020;;Country;a2;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13 07 018 021;;Postcode;an..17;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13 07 018 022;;City;an..35;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13 07 074 000;;Contact person;;N;;;;;;;;;;C;C;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1x;;;;;;
13 07 074 016;;Name;an..70;N;;;;;;;;;;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13 07 074 075;;Phone number;an..35;N;;;;;;;;;;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13 07 074 076;;E-mail address;an..256;N;;;;;;;;;;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13 08 000 000;3/24;Seller;;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;A;;;;;;;;;;;;;;1x;1x
13 08 016 000;;Name;an..70;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;A;;;;;;;;;;;;;;1x;1x
13 08 017 000;3/25;Identification number;an..17;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;A;;;;;;;;;;;;;;1x;1x
13 08 028 000;;Type of person;n1;Y;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;;;;1x;1x
13 08 018 000;;Address;;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;A;;;;;;;;;;;;;;1x;1x
13 08 018 019;;Street and number;an..70;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;
13 08 018 023;;Street;an..70;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;;;;;
13 08 018 024;;Street additional line;an..70;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;;;;;
13 08 018 025;;Number;an..35;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;;;;;
13 08 018 026;;P.O. box;an..70;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;;;;;
13 08 018 027;;Sub-division;an..35;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;;;;;
13 08 018 020;;Country;a2;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;A;;;;;;;;;;;;;;;
13 08 018 021;;Postcode;an..17;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;A;;;;;;;;;;;;;;;
13 08 018 022;;City;an..35;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;A;;;;;;;;;;;;;;;
13 08 029 000;;Communication;;N;;;;;;;;;;;;;;;;C;C;;;;C;C;;;;;;;;;;;;;;;;;;;;;C;C;;;;;;;;;;;;;;;;;;;9x;
13 08 029 015;;Identifier;an..512;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;;;;;
13 08 029 002;;Type;an..3;Y;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;;;;;
13 09 000 000;3/26;Buyer;;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;A;;;;;;;;;;;;;;1x;1x
13 09 016 000;;Name;an..70;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;A;;;;;;;;;;;;;;1x;1x
13 09 017 000;3/27;Identification number;an..17;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;A;;;;;;;;;;;;;;1x;1x
13 09 028 000;;Type of person;n1;Y;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;;;;1x;1x
13 09 018 000;;Address;;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;A;;;;;;;;;;;;;;1x;1x
13 09 018 019;;Street and number;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;
13 09 018 023;;Street;an..70;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;;;;;
13 09 018 024;;Street additional line;an..70;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;;;;;
13 09 018 025;;Number;an..35;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;;;;;
13 09 018 026;;P.O. box;an..70;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;;;;;
13 09 018 027;;Sub-division;an..35;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;;;;;
13 09 018 020;;Country;a2;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;A;;;;;;;;;;;;;;;
13 09 018 021;;Postcode;an..17;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;A;;;;;;;;;;;;;;;
13 09 018 022;;City;an..35;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;A;;;;;;;;;;;;;;;
13 09 029 000;;Communication;;N;;;;;;;;;;;;;;;;C;C;;;;C;C;;;;;;;;;;;;;;;;;;;;;C;C;;;;;;;;;;;;;;;;;;;9x;
13 09 029 015;;Identifier;an..512;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;;;;;
13 09 029 002;;Type;an..3;N;;;;;;;;;;;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;;;;;
13 10 000 000;3/28;Person notifying the arrival;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;1x;;;;;;
13 10 017 000;3/28;Identification number;an..17;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;1x;;;;;;
13 10 029 000;;Communication;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;9x;;;;;;
13 10 029 015;;Identifier;an..512;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;;;;;
13 10 029 002;;Type;an..3;Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;;;;;
13 11 000 000;3/30;Person presenting the goods;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;1x;;;;;;
13 11 017 000;3/30;Identification number;an..17;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;1x;;;;;;
13 12 000 000;3/31;Carrier;;N;A;A;A;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;;A;A;A;A;A;A;A;A;;A;A;A;A;;;A;A;A;;;;;;;;;;;;;;;1x;;1x;;;
13 12 016 000;;Name;an..70;N;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;;;;;;;;;;;;;1x;;;;;
13 12 017 000;3/32;Identification number;an..17;N;A;A;A;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;;A;A;A;A;A;A;A;A;;A;A;A;A;;;A;A;A;;;;;;;;;;;;;;;1x;;1x;;;
13 12 018 000;;Address;;N;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;;;;;;;;;;;;;1x;;;;;
13 12 018 023;;Street;an..70;N;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;;;;;;;;;;;;;;;;;;
13 12 018 024;;Street additional line;an..70;N;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;;;;;;;;;;;;;;;;;;
13 12 018 025;;Number;an..35;N;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;;;;;;;;;;;;;;;;;;
13 12 018 026;;P.O. box;an..70;;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;;;;;;;;;;;;;;;;;;
13 12 018 027;;Sub-division;an..35;N;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;;;;;;;;;;;;;;;;;;
13 12 018 020;;Country;a2;N;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;;;;;;;;;;;;;;;;;;
13 12 018 021;;Postcode;an..17;N;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;;;;;;;;;;;;;;;;;;
13 12 018 022;;City;an..35;N;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;;;;;;;;;;;;;;;;;;
13 12 029 000;;Communication;;N;;;;;;;;;;;;;;;;C;C;C;C;;;;C;C;;;;;;C;C;C;C;C;;;C;C;C;;;C;C;C;;;;;;;;;;;;;;;9x;;;;;
13 12 029 015;;Identifier;an..512;N;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;;;;;;;;;;;;;;;;;;
13 12 029 002;;Type;an..3;Y;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;;;;;;;;;;;;;;;;;;
13 12 074 000;;Contact person;;N;C;C;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9x;;;;;
13 12 074 016;;Name;an..70;N;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13 12 074 075;;Phone number;an..35;N;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13 12 074 076;;E-mail address;an..256;N;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13 13 000 000;3/33;Notify party;;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;;;;;A;A;;;;;;;;;;;1x;;1x;;;
13 13 016 000;;Name;an..70;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;;;;;A;A;;;;;;;;;;;1x;;1x;;;
13 13 017 000;3/34;Identification number;an..17;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;;;;;A;A;;;;;;;;;;;1x;;1x;;;
13 13 028 000;;Type of person;n1;Y;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;;;;;A;A;;;;;;;;;;;1x;;1x;;;
13 13 018 000;;Address;;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;C;C;C;;;;C;C;C;C;;C;;C;;;;;;;;;;;A;A;;;;;;;;;;;1x;;1x;;;
13 13 018 023;;Street;an..70;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;
13 13 018 024;;Street additional line;an..70;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;
13 13 018 025;;Number;an..35;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;
13 13 018 026;;P.O. box;an..70;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;
13 13 018 027;;Sub-division;an..35;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;
13 13 018 020;;Country;a2;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;
13 13 018 021;;Postcode;an..17;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;
13 13 018 022;;City;an..35;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;
13 13 029 000;;Communication;;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;C;C;C;;;;C;C;C;C;;C;;C;;;;;;;;;;;A;A;;;;;;;;;;;9x;;9x;;;
13 13 029 015;;Identifier;an..512;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;
13 13 029 002;;Type;an..3;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;
13 14 000 000;3/37;Additional supply chain actor;;N;C;C;C;C;C;C;C;C;;C;C;C;;;;C;C;C;C;C;C;C;C;C;C;C;C;;C;C;C;C;C;C;C;C;C;C;C;C;;C;C;C;;;C;C;C;C;C;C;C;C;;C;;;99x;99x;99x;99x;99x;99x
13 14 031 000;;Role;a..3;Y;A;A;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;;;A;A;A;A;A;A;A;A;;A;;;1x;1x;1x;1x;1x;1x
13 14 017 000;;Identification number;an..17;N;A;A;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;A;A;A;A;A;A;A;A;A;;A;A;A;;;A;A;A;A;A;A;A;A;;A;;;1x;1x;1x;1x;1x;1x
13 15 000 000;3/38;Supplementary declarant;;N;;;;;;;;;;;;;;;;;;A;A;A;A;;;A;A;;;;A;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;1x;;1x;;;
13 15 017 000;;Identification number;an..17;N;;;;;;;;;;;;;;;;;;A;A;A;A;;;A;A;;;;A;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;1x;;1x;;;
13 15 032 000;;Supplementary filing type;an..3;Y;;;;;;;;;;;;;;;;;;A;A;A;A;;;A;A;;;;A;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;1x;;1x;;;
13 16 000 000;3/40;Additional fiscal reference;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;A;A;A;;;;;;;99x;99x
13 16 031 000;;Role;an3;Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;A;A;A;;;;;;;1x;1x
13 16 034 000;;VAT identification number;an..17;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;A;A;A;;;;;;;1x;1x
